MS.SubClass,Lot.Area,Lot.Shape,Bldg.Type,Overall.Qual,Year.Built,Year.Remod.Add,Mas.Vnr.Area,Total.Bsmt.SF,Heating,Central.Air,Electrical,Gr.Liv.Area,Bedroom.AbvGr,TotRms.AbvGrd,Fireplace.Qu,Garage.Area,Yr.Sold,Sale.Type,Street,SalePrice
20,9000,Regular,1Fam,2,67,66,0,480,GasA,0,Fuse,480,1,4,Y,308,2006,WD ,1,35311
60,8200,Regular,1Fam,7,13,12,0,847,GasA,1,SBrkr,1928,4,8,Y,434,2007,WD ,1,219500
20,5940,Irregular,1Fam,4,70,66,0,0,GasA,1,Fuse,896,2,4,Y,280,2008,Con,1,79000
20,9764,Irregular,1Fam,5,49,13,0,894,GasA,1,SBrkr,894,3,5,Y,450,2008,WD ,1,130000
60,10186,Irregular,1Fam,7,24,24,0,750,GasA,1,SBrkr,1923,3,8,Y,564,2010,WD ,1,190000
20,11717,Irregular,1Fam,6,46,46,571,1442,GasA,1,SBrkr,1442,2,6,Y,615,2009,WD ,1,185000
160,3951,Irregular,TwnhsE,10,18,17,0,970,GasA,1,SBrkr,2393,2,7,Y,846,2008,WD ,1,345000
190,10320,Regular,2fmCon,6,101,51,0,698,GasA,1,Fuse,1403,3,7,Y,308,2009,WD ,1,116000
20,9196,Irregular,1Fam,7,13,13,0,1560,GasA,1,SBrkr,1560,3,7,Y,573,2010,WD ,1,201000
20,12712,Irregular,1Fam,6,43,10,0,1044,GasA,1,SBrkr,1055,2,5,Y,542,2007,WD ,1,147000
20,15611,Irregular,1Fam,5,39,39,0,1126,GasA,1,SBrkr,1126,3,6,Y,540,2008,WD ,1,175000
20,11670,Irregular,1Fam,9,10,10,302,1905,GasA,1,SBrkr,1905,3,8,Y,788,2007,WD ,1,320000
50,11767,Regular,1Fam,5,70,21,0,768,GasA,1,SBrkr,1200,3,6,Y,240,2008,WD ,1,130500
120,4923,Regular,TwnhsE,8,15,14,0,1593,GasA,1,SBrkr,1593,0,5,Y,682,2008,WD ,1,286000
20,10050,Regular,1Fam,5,61,61,0,1216,GasA,1,SBrkr,1216,3,5,Y,336,2007,WD ,1,129500
20,9135,Regular,1Fam,6,13,13,120,1682,GasA,1,SBrkr,1700,3,7,Y,544,2006,WD ,1,200000
60,8304,Irregular,1Fam,6,19,18,0,941,GasA,1,SBrkr,1837,3,7,Y,688,2006,WD ,1,187000
20,9790,Regular,1Fam,6,53,53,451,1328,GasA,1,SBrkr,1328,3,6,Y,528,2010,WD ,1,143000
60,7685,Irregular,1Fam,6,23,22,112,697,GasA,1,SBrkr,1501,3,6,Y,420,2006,WD ,1,165600
60,11764,Irregular,1Fam,8,17,9,348,1152,GasA,1,SBrkr,2270,4,9,Y,671,2010,WD ,1,290000
20,10625,Regular,1Fam,7,10,9,0,1652,GasA,1,SBrkr,1662,3,8,Y,711,2009,WD ,1,291000
50,6360,Regular,1Fam,5,74,66,300,835,GasA,1,Fuse,1453,3,7,Y,240,2010,WD ,1,132000
20,11058,Regular,1Fam,7,9,9,212,1564,GasA,1,SBrkr,1564,3,6,Y,814,2008,WD ,1,218836
20,9945,Irregular,1Fam,5,55,55,57,988,GasA,1,SBrkr,988,3,5,Y,572,2007,WD ,1,128500
30,8777,Regular,1Fam,5,106,66,0,796,GasA,1,Fuse,796,2,4,Y,0,2008,WD ,1,85000
30,3672,Regular,1Fam,5,94,66,0,816,GasA,1,SBrkr,816,2,5,Y,100,2007,WD ,1,75200
80,11104,Irregular,1Fam,6,47,47,0,1427,GasA,1,SBrkr,1427,4,7,Y,516,2008,WD ,1,183000
60,10240,Regular,1Fam,8,11,11,178,1030,GasA,1,SBrkr,2098,3,8,Y,878,2006,WD ,1,275500
80,9802,Regular,1Fam,5,10,9,0,352,GasA,1,SBrkr,1442,3,6,Y,400,2008,WD ,1,172500
60,12257,Irregular,1Fam,8,21,21,513,1318,GasA,1,SBrkr,2531,4,9,Y,752,2007,WD ,1,290000
50,10410,Regular,1Fam,5,100,29,0,660,GasA,1,SBrkr,1656,3,8,Y,180,2009,WD ,1,135000
120,5664,Irregular,TwnhsE,8,16,16,0,1501,GasA,1,SBrkr,1659,2,5,Y,499,2009,WD ,1,278000
20,6627,Irregular,1Fam,3,67,66,0,0,Floor,0,SBrkr,720,2,4,Y,287,2008,WD ,1,72500
30,9022,Regular,1Fam,5,92,10,0,768,GasA,1,SBrkr,792,2,5,Y,240,2009,WD ,1,109500
20,11700,Regular,1Fam,6,48,48,196,1295,GasA,1,SBrkr,1295,3,6,Y,528,2007,WD ,1,164000
20,16280,Regular,1Fam,8,40,9,0,1426,GasA,1,SBrkr,1671,3,6,Y,550,2008,WD ,1,290000
20,8280,Irregular,1Fam,6,66,66,0,932,GasA,1,Fuse,932,2,4,Y,306,2007,WD ,1,124000
30,10267,Regular,1Fam,6,98,16,0,816,GasA,1,SBrkr,838,2,5,Y,275,2008,WD ,1,130000
20,9360,Regular,1Fam,6,48,12,203,976,GasA,1,SBrkr,976,2,4,Y,504,2006,WD ,1,157500
50,7008,Regular,1Fam,4,116,18,0,448,GasA,1,SBrkr,720,1,5,Y,280,2006,WD ,1,86900
120,3784,Irregular,TwnhsE,8,10,9,36,1511,GasA,1,SBrkr,1565,2,5,Y,476,2007,New,1,193800
50,8050,Regular,1Fam,5,69,23,0,0,GasA,1,SBrkr,1137,4,8,Y,0,2008,WD ,1,96000
60,10625,Regular,1Fam,6,12,12,353,1158,GasA,1,SBrkr,2443,4,9,Y,744,2007,WD ,1,265000
90,6040,Regular,Duplex,4,61,61,0,0,GasA,0,Fuse,1152,2,6,Y,0,2008,WD ,1,82000
20,10420,Regular,1Fam,6,7,7,0,1212,GasA,1,SBrkr,1212,3,6,Y,460,2010,WD ,1,186000
80,8750,Irregular,1Fam,7,41,41,50,852,GasA,1,SBrkr,918,3,4,Y,360,2007,WD ,1,148000
60,20431,Irregular,1Fam,9,11,10,870,1848,GasA,1,SBrkr,2728,4,10,Y,706,2006,New,1,437154
60,10120,Regular,1Fam,8,22,22,391,1165,GasA,1,SBrkr,2526,4,8,Y,844,2006,WD ,1,290000
60,13517,Irregular,1Fam,6,40,11,289,725,GasA,1,SBrkr,1479,3,6,Y,475,2010,WD ,1,130500
20,12291,Irregular,1Fam,10,9,9,754,1966,GasA,1,SBrkr,1966,1,6,Y,1092,2007,New,1,419005
60,10110,Regular,1Fam,6,13,13,0,835,GasA,1,SBrkr,1696,3,7,Y,542,2008,WD ,1,188000
120,4045,Regular,TwnhsE,7,10,10,45,1356,GasA,1,SBrkr,1500,2,6,Y,648,2006,New,1,246578
120,6371,Irregular,TwnhsE,7,7,6,128,1358,GasA,1,SBrkr,1358,2,6,Y,484,2010,New,1,224000
20,19958,Regular,1Fam,6,58,21,1224,585,GasA,1,SBrkr,2279,4,7,Y,461,2007,WD ,1,257000
20,9600,Regular,1Fam,5,48,48,0,1051,GasA,1,SBrkr,1051,3,6,Y,504,2006,WD ,1,142000
60,12191,Irregular,1Fam,8,19,18,515,1779,GasA,1,SBrkr,2551,4,8,Y,925,2007,WD ,1,384500
50,7920,Irregular,1Fam,6,96,66,0,319,GasA,1,Fuse,1406,3,6,Y,0,2008,WD ,1,89500
160,2001,Regular,Twnhs,4,46,46,80,546,GasA,1,SBrkr,1092,3,6,Y,286,2007,WD ,1,75000
30,7200,Regular,1Fam,6,86,66,0,984,GasA,1,Fuse,984,3,6,Y,308,2006,Con,1,90000
20,14330,Irregular,1Fam,5,41,15,0,864,GasA,1,SBrkr,1558,2,5,Y,440,2008,WD ,1,163000
30,10800,Regular,1Fam,5,96,66,0,1120,GasA,1,SBrkr,1130,2,5,Y,720,2006,WD ,1,120000
120,10943,Irregular,TwnhsE,6,19,18,0,1405,GasA,1,SBrkr,1337,2,5,Y,522,2007,WD ,1,177000
20,15523,Irregular,1Fam,5,44,44,0,864,GasA,1,SBrkr,864,3,5,Y,338,2009,WD ,1,133500
50,6876,Regular,1Fam,6,78,58,0,1272,GasA,1,SBrkr,1969,4,9,Y,400,2008,COD,1,141000
20,11305,Regular,1Fam,8,14,14,886,1922,GasA,1,SBrkr,1922,2,6,Y,692,2007,WD ,1,282000
60,8462,Irregular,1Fam,6,22,22,105,928,GasA,1,SBrkr,1721,3,7,Y,471,2007,WD ,1,201000
20,11896,Irregular,1Fam,7,8,8,60,1336,GasA,1,SBrkr,1346,3,6,Y,660,2010,WD ,1,220000
90,10791,Regular,Duplex,4,49,49,0,0,GasA,1,SBrkr,1296,2,6,Y,516,2006,WD ,1,90000
60,12205,Irregular,1Fam,6,50,9,157,832,GasA,1,SBrkr,2087,5,9,Y,444,2007,WD ,1,187500
80,8991,Irregular,1Fam,7,40,40,130,1228,GasA,1,SBrkr,1324,3,5,Y,585,2007,WD ,1,174000
20,11645,Regular,1Fam,8,11,10,198,1570,GasA,1,SBrkr,1590,2,6,Y,754,2006,New,1,294900
85,10012,Regular,1Fam,4,44,44,0,1138,GasA,1,SBrkr,1181,3,6,Y,588,2008,WD ,1,137500
60,12192,Irregular,1Fam,7,16,15,0,928,GasA,1,SBrkr,1823,3,6,Y,626,2008,WD ,1,235000
60,12334,Irregular,1Fam,8,13,13,198,1068,GasA,1,SBrkr,2184,4,8,Y,570,2009,WD ,1,254750
120,3880,Irregular,Twnhs,8,38,38,0,1226,GasA,1,SBrkr,1226,1,4,Y,484,2010,WD ,1,206000
20,13008,Irregular,1Fam,6,60,60,0,882,GasA,1,SBrkr,882,2,5,Y,502,2009,WD ,1,124500
20,9120,Regular,1Fam,6,58,58,0,1261,GasA,1,SBrkr,1261,3,6,Y,433,2008,WD ,1,163000
20,12395,Regular,1Fam,5,32,32,0,864,GasA,1,SBrkr,889,3,6,Y,484,2008,WD ,1,137500
80,8471,Irregular,1Fam,6,39,21,46,506,GasA,1,SBrkr,1212,3,6,Y,492,2006,WD ,1,151000
190,7082,Regular,2fmCon,5,100,21,0,686,GasA,1,SBrkr,1928,5,10,Y,0,2006,WD ,1,160000
60,16226,Irregular,1Fam,8,18,17,0,1028,GasA,1,SBrkr,2452,4,9,Y,683,2007,WD ,1,267000
50,9576,Regular,1Fam,6,71,66,0,770,GasA,1,SBrkr,1182,3,5,Y,378,2006,WD ,1,120000
20,7800,Regular,1Fam,5,68,14,0,896,GasA,1,SBrkr,2008,3,8,Y,230,2006,WD ,1,225000
50,13837,Irregular,1Fam,7,28,28,178,1204,GasA,1,SBrkr,2183,4,9,Y,786,2006,WD ,1,229000
60,11643,Irregular,1Fam,8,11,10,142,1524,GasA,1,SBrkr,2358,4,10,Y,784,2006,New,1,329900
60,14774,Irregular,1Fam,9,17,17,165,1393,GasA,1,SBrkr,2599,4,10,Y,779,2010,WD ,1,333168
180,1596,Regular,Twnhs,4,43,43,0,462,GasA,1,SBrkr,988,1,4,Y,297,2008,WD ,1,94900
90,9482,Regular,Duplex,5,58,58,657,1866,GasA,1,SBrkr,1866,4,8,Y,495,2009,WD ,1,135000
160,1680,Regular,Twnhs,5,45,45,142,630,GasA,1,SBrkr,1302,3,6,Y,280,2009,COD,1,112000
20,10655,Irregular,1Fam,8,13,12,296,3206,GasA,1,SBrkr,1629,3,7,Y,880,2009,WD ,1,284000
70,12900,Regular,1Fam,6,104,7,0,780,GasA,1,SBrkr,1560,3,7,Y,0,2010,WD ,1,159900
20,10680,Regular,1Fam,5,65,65,44,2136,GasA,0,Fuse,2136,4,7,Y,528,2006,WD ,1,137900
20,7800,Irregular,1Fam,5,52,52,0,912,GasA,1,SBrkr,912,2,5,Y,288,2006,WD ,1,115000
190,5852,Irregular,2fmCon,7,114,16,188,1020,GasA,0,Fuse,1864,6,9,Y,0,2009,WD ,1,97500
20,14175,Regular,1Fam,5,60,29,0,1188,GasA,1,SBrkr,1437,3,6,Y,576,2006,WD ,1,168000
120,2280,Regular,Twnhs,7,41,41,0,1057,GasA,1,SBrkr,1055,2,4,Y,440,2009,WD ,1,123000
45,6380,Regular,1Fam,5,94,66,0,993,GasA,1,Fuse,1048,2,5,Y,280,2006,WD ,1,113000
90,7018,Regular,Duplex,5,37,37,0,0,GasA,1,SBrkr,2228,6,8,Y,720,2009,WD ,1,147983
50,9140,Regular,1Fam,6,95,41,0,629,GasA,1,SBrkr,1107,2,5,Y,625,2010,COD,1,110000
20,7931,Regular,1Fam,5,57,57,0,1148,GasA,1,SBrkr,1148,3,6,Y,672,2009,WD ,1,132500
90,13101,Irregular,Duplex,5,51,51,108,1728,GasA,1,SBrkr,1728,6,10,Y,576,2008,WD ,1,142600
60,11134,Regular,1Fam,8,24,23,180,1390,GasA,1,SBrkr,2225,4,7,Y,713,2010,WD ,1,285000
190,10800,Regular,2fmCon,6,76,66,0,884,GasA,1,SBrkr,1436,3,8,Y,828,2008,Con,1,155000
20,10725,Irregular,1Fam,5,57,57,91,1206,GasA,1,SBrkr,1206,3,6,Y,312,2010,WD ,1,108538
20,8049,Irregular,1Fam,7,26,26,54,1309,GasA,1,SBrkr,1339,2,6,Y,484,2006,WD ,1,180000
20,25485,Irregular,1Fam,6,56,56,423,1560,GasA,1,SBrkr,1560,3,6,Y,580,2007,WD ,1,201000
160,2544,Regular,Twnhs,6,11,11,216,600,GasA,1,SBrkr,1236,2,4,Y,480,2010,WD ,1,152000
60,14257,Regular,1Fam,9,9,9,726,1776,GasA,1,SBrkr,2772,4,10,Y,754,2009,WD ,1,462000
45,6390,Regular,1Fam,6,62,62,0,936,GasA,1,Fuse,984,2,4,Y,280,2008,WD ,1,112500
80,14330,Irregular,1Fam,7,42,42,145,1748,GasA,1,SBrkr,2646,3,9,Y,550,2006,WD ,1,260000
70,3960,Regular,1Fam,7,86,66,0,502,GasA,0,SBrkr,1004,2,5,Y,200,2006,WD ,1,105000
20,9373,Irregular,1Fam,5,63,63,84,1152,GasA,1,SBrkr,1152,3,6,Y,636,2008,WD ,1,137500
60,13518,Regular,1Fam,9,8,7,860,1926,GasA,1,SBrkr,3140,4,11,Y,820,2009,New,1,485000
50,7500,Regular,1Fam,4,96,66,0,698,GasA,1,Fuse,1128,2,6,Y,528,2010,COD,1,68400
20,11235,Regular,1Fam,4,53,37,51,1051,GasA,1,SBrkr,1382,3,6,Y,459,2006,WD ,1,148000
60,12018,Irregular,1Fam,7,8,8,60,796,GasA,1,SBrkr,1612,3,6,Y,666,2008,New,1,218689
60,20544,Irregular,1Fam,7,30,25,123,791,GasA,1,SBrkr,2093,3,7,Y,542,2008,WD ,1,215000
60,14154,Regular,1Fam,7,10,10,350,1063,GasA,1,SBrkr,2172,3,9,Y,947,2007,New,1,280000
160,1300,Regular,TwnhsE,6,36,36,0,561,GasA,1,SBrkr,1229,2,5,Y,462,2009,WD ,1,124000
90,11836,Irregular,Duplex,5,46,46,0,1652,GasA,1,SBrkr,1652,4,8,Y,928,2006,WD ,1,146500
20,7360,Regular,1Fam,7,6,6,80,1222,GasA,1,SBrkr,1222,2,6,Y,615,2010,WD ,1,187000
20,10264,Irregular,1Fam,7,17,17,183,1588,GasA,1,SBrkr,1588,3,6,Y,472,2006,WD ,1,214000
60,8924,Irregular,1Fam,7,18,17,0,880,GasA,1,SBrkr,1724,3,8,Y,527,2008,WD ,1,188000
20,8789,Irregular,1Fam,5,49,49,0,912,GasA,1,SBrkr,941,3,6,Y,288,2006,WD ,1,129200
50,8248,Regular,1Fam,5,98,66,0,686,GasW,1,SBrkr,1250,3,7,Y,280,2006,WD ,1,116000
20,12546,Irregular,1Fam,6,35,35,310,1440,GasA,1,SBrkr,1440,3,7,Y,467,2007,WD ,1,182900
160,2308,Regular,TwnhsE,6,40,40,0,804,GasA,1,SBrkr,1548,3,7,Y,440,2007,WD ,1,155000
60,9240,Regular,1Fam,8,15,14,396,1055,GasA,1,SBrkr,2263,3,7,Y,905,2008,WD ,1,287000
80,7848,Irregular,1Fam,7,17,17,0,384,GasA,1,SBrkr,1430,3,7,Y,410,2009,WD ,1,168000
190,13587,Regular,2fmCon,5,58,58,0,988,GasA,1,SBrkr,988,2,5,Y,264,2010,WD ,1,119000
160,1680,Regular,Twnhs,6,45,45,504,483,GasA,1,SBrkr,987,2,5,Y,264,2010,COD,1,96000
70,12155,Irregular,1Fam,6,91,66,0,672,GasA,0,SBrkr,1482,4,7,Y,400,2008,WD ,1,140000
20,9986,Regular,1Fam,8,10,9,428,1795,GasA,1,SBrkr,1795,2,7,Y,895,2007,New,1,147000
20,11556,Regular,1Fam,5,63,10,0,864,GasA,1,SBrkr,1154,3,6,Y,336,2007,WD ,1,142000
80,9600,Regular,1Fam,6,40,22,360,528,GasA,1,SBrkr,1855,3,7,Y,512,2007,WD ,1,187000
75,9600,Regular,1Fam,6,99,66,0,735,OthW,0,SBrkr,2058,3,8,Y,396,2008,WD ,1,129500
20,12299,Regular,1Fam,7,38,31,67,1529,GasA,1,SBrkr,1664,3,7,Y,663,2007,WD ,1,213000
120,4765,Irregular,TwnhsE,9,16,16,260,1614,GasA,1,SBrkr,1638,2,5,Y,495,2008,WD ,1,300000
190,13600,Regular,2fmCon,5,116,66,0,662,GasA,0,SBrkr,2337,5,10,Y,560,2007,WD ,1,90000
20,8172,Regular,1Fam,4,61,61,0,864,GasA,1,SBrkr,864,3,5,Y,528,2007,COD,1,79275
50,6240,Regular,1Fam,5,86,24,0,1078,GasA,1,SBrkr,1573,3,8,Y,360,2008,WD ,1,162900
60,7837,Irregular,1Fam,6,23,22,0,799,GasA,1,SBrkr,1571,3,7,Y,380,2009,WD ,1,178000
20,14695,Irregular,1Fam,6,50,8,210,1562,GasA,1,SBrkr,1567,2,5,Y,542,2009,WD ,1,256000
60,9942,Irregular,1Fam,9,11,10,385,1606,GasA,1,SBrkr,2091,3,8,Y,521,2006,New,1,338500
90,7939,Regular,Duplex,7,16,16,23,1168,GasA,1,SBrkr,2787,6,8,Y,820,2009,WD ,1,269500
50,11792,Regular,1Fam,4,68,66,0,744,GasA,0,Fuse,1120,2,5,Y,480,2010,WD ,1,64000
60,14067,Regular,1Fam,6,25,25,194,836,GasA,1,SBrkr,1709,3,7,Y,416,2008,WD ,1,185000
60,26178,Irregular,1Fam,7,27,26,293,1210,GasA,1,SBrkr,2519,4,9,Y,628,2006,WD ,1,335000
20,10437,Irregular,1Fam,8,21,21,660,2109,GasA,1,SBrkr,2113,2,7,Y,839,2008,WD ,1,350000
60,10603,Regular,1Fam,8,10,10,121,900,GasA,1,SBrkr,1795,3,8,Y,782,2009,WD ,1,270000
90,12640,Irregular,Duplex,6,40,40,0,1728,GasA,1,SBrkr,1728,4,8,Y,574,2006,WD ,1,150900
20,14587,Irregular,1Fam,9,8,8,284,1498,GasA,1,SBrkr,1506,2,6,Y,592,2008,New,1,264132
120,4060,Regular,TwnhsE,6,18,17,0,1405,GasA,1,SBrkr,1337,2,5,Y,511,2008,COD,1,181000
90,7018,Regular,Duplex,5,37,37,0,0,GasA,1,SBrkr,2240,6,12,Y,528,2009,WD ,1,142953
90,8544,Regular,Duplex,3,66,66,0,0,Wall,0,Fuse,1040,2,6,Y,400,2006,WD ,1,81400
20,27650,Irregular,1Fam,7,56,9,0,585,GasA,1,SBrkr,2069,4,9,Y,505,2008,WD ,1,242000
160,3180,Regular,TwnhsE,7,11,11,0,600,GasA,1,SBrkr,1200,2,4,Y,480,2006,WD ,1,151000
60,7713,Regular,1Fam,7,9,9,16,728,GasA,1,SBrkr,1456,3,7,Y,400,2007,New,1,177594
50,9600,Regular,1Fam,6,66,66,0,1032,GasA,1,Fuse,1252,3,6,Y,288,2008,WD ,1,119000
60,11606,Irregular,1Fam,5,47,47,192,1040,GasA,1,SBrkr,2080,5,9,Y,504,2007,WD ,1,135000
50,8248,Regular,1Fam,4,94,66,0,864,GasA,0,SBrkr,1414,3,8,Y,0,2006,COD,1,83000
20,8685,Irregular,1Fam,7,18,18,0,1425,GasA,1,SBrkr,1425,3,5,Y,591,2006,WD ,1,193000
60,17082,Irregular,1Fam,6,38,24,288,1117,GasA,1,SBrkr,1981,4,8,Y,522,2010,WD ,1,230000
60,7226,Irregular,1Fam,7,13,13,0,798,GasA,1,SBrkr,1640,3,6,Y,595,2008,WD ,1,183000
70,12168,Regular,1Fam,8,82,18,0,965,GasA,1,SBrkr,3194,4,10,Y,380,2007,WD ,1,359100
60,11000,Regular,1Fam,8,16,16,72,969,GasA,1,SBrkr,2285,4,8,Y,648,2007,WD ,1,248000
20,12968,Irregular,1Fam,5,54,54,0,912,GasA,1,SBrkr,912,2,4,Y,352,2008,WD ,1,144000
90,8930,Regular,Duplex,6,38,38,0,0,GasA,1,SBrkr,1902,4,8,Y,539,2010,WD ,1,112000
20,10335,Irregular,1Fam,7,17,17,183,1490,GasA,1,SBrkr,1501,3,6,Y,577,2009,WD ,1,204000
60,9900,Regular,1Fam,7,23,23,256,1347,GasA,1,SBrkr,2646,4,9,Y,656,2009,WD ,1,260000
60,9045,Irregular,1Fam,5,11,11,0,768,GasA,1,SBrkr,1536,3,6,Y,400,2007,WD ,1,167000
30,7741,Regular,1Fam,6,92,66,0,1032,GasA,0,Fuse,1032,2,5,Y,280,2006,COD,1,108000
120,12304,Irregular,TwnhsE,7,11,11,144,1367,GasA,1,SBrkr,1367,2,6,Y,484,2008,WD ,1,192000
60,13215,Irregular,1Fam,8,12,12,112,1420,GasA,1,SBrkr,1914,3,9,Y,746,2006,WD ,1,279000
60,9505,Irregular,1Fam,7,15,15,180,884,GasA,1,SBrkr,2035,3,8,Y,434,2010,WD ,1,222500
60,19378,Irregular,1Fam,7,11,10,456,1392,GasA,1,SBrkr,2462,4,9,Y,576,2006,New,1,320000
60,11317,Regular,1Fam,7,13,13,101,840,GasA,1,SBrkr,1668,3,8,Y,500,2007,WD ,1,180000
160,1936,Regular,Twnhs,4,46,46,0,546,GasA,1,SBrkr,1092,3,5,Y,0,2006,WD ,1,90500
20,10172,Irregular,1Fam,5,48,13,0,864,GasA,1,SBrkr,874,3,5,Y,288,2006,WD ,1,126500
20,9600,Regular,1Fam,5,66,9,0,1113,GasA,1,SBrkr,1113,3,5,Y,264,2009,WD ,1,147000
20,9236,Irregular,1Fam,6,19,19,0,1479,GasA,1,SBrkr,1494,3,6,Y,576,2006,WD ,1,217000
20,14122,Irregular,1Fam,8,11,10,240,1822,GasA,1,SBrkr,1822,3,8,Y,678,2010,WD ,1,259000
30,25339,Regular,1Fam,5,98,9,0,816,GasA,1,SBrkr,1416,3,7,Y,576,2007,WD ,1,112000
50,7000,Regular,1Fam,6,90,66,0,861,GasA,1,SBrkr,1285,3,6,Y,506,2006,WD ,1,145400
20,18044,Irregular,1Fam,8,30,30,0,279,GasA,1,SBrkr,2726,2,6,Y,691,2007,WD ,1,315000
50,5700,Regular,1Fam,7,90,66,0,572,GasA,1,SBrkr,1111,2,5,Y,288,2008,WD ,1,116900
70,9600,Regular,1Fam,8,116,13,0,930,GasW,0,SBrkr,1566,3,7,Y,288,2010,WD ,1,150000
60,13693,Regular,1Fam,9,10,10,772,2153,GasA,1,SBrkr,2643,3,9,Y,694,2007,WD ,1,380000
50,12358,Irregular,1Fam,5,75,66,0,720,GasA,1,SBrkr,1382,2,7,Y,660,2007,WD ,1,128500
20,8800,Regular,1Fam,6,52,52,425,1251,GasA,1,SBrkr,1251,3,6,Y,461,2006,WD ,1,160000
20,8856,Regular,1Fam,5,59,59,143,1176,GasA,1,SBrkr,1176,3,6,Y,292,2008,WD ,1,136500
60,13418,Regular,1Fam,8,12,11,132,1117,GasA,1,SBrkr,2452,4,9,Y,691,2006,WD ,1,309000
60,8000,Regular,1Fam,6,42,42,0,1084,GasA,1,SBrkr,1877,4,8,Y,488,2007,WD ,1,178900
20,13758,Irregular,1Fam,9,11,10,430,1792,GasA,1,SBrkr,1792,2,6,Y,925,2006,New,1,372397
85,7838,Regular,1Fam,5,49,49,0,864,GasA,1,SBrkr,900,3,6,Y,288,2006,WD ,1,123000
60,8581,Irregular,1Fam,7,10,10,0,851,GasA,1,SBrkr,1737,3,7,Y,578,2006,New,1,203160
60,8750,Regular,1Fam,6,18,18,116,804,GasA,1,SBrkr,1682,3,7,Y,523,2010,WD ,1,200500
70,15576,Regular,1Fam,6,101,40,0,840,GasA,1,SBrkr,1680,4,8,Y,308,2008,WD ,1,177000
20,12929,Irregular,1Fam,6,56,23,276,1081,GasA,1,SBrkr,1081,3,5,Y,401,2008,WD ,1,148000
60,10475,Regular,1Fam,5,25,25,0,624,GasA,1,SBrkr,1274,3,6,Y,576,2010,WD ,1,136000
60,12203,Irregular,1Fam,8,18,17,975,1225,GasA,1,SBrkr,2612,4,8,Y,676,2009,WD ,1,336000
30,10410,Regular,1Fam,3,86,15,0,713,GasA,1,SBrkr,713,2,5,Y,371,2006,WD ,1,99800
20,7500,Regular,1Fam,6,10,9,0,1100,GasA,1,SBrkr,1100,3,6,Y,0,2007,New,1,146000
20,12342,Irregular,1Fam,5,56,38,0,978,GasA,1,SBrkr,1422,3,6,Y,286,2007,WD ,1,139900
60,18450,Irregular,1Fam,6,51,37,113,1021,GasA,1,SBrkr,2380,3,7,Y,596,2007,WD ,1,129000
60,9000,Regular,1Fam,8,8,8,0,768,GasA,1,SBrkr,1590,3,6,Y,676,2009,WD ,1,210000
20,13108,Irregular,1Fam,5,65,65,0,0,GasA,1,SBrkr,1226,2,7,Y,400,2007,WD ,1,153500
80,11679,Irregular,1Fam,5,54,54,96,1776,GasA,1,SBrkr,1560,3,6,Y,528,2006,WD ,1,182000
30,6000,Regular,1Fam,6,91,36,0,1103,GasA,1,SBrkr,1103,2,5,Y,440,2006,WD ,1,110500
30,5220,Irregular,1Fam,5,80,66,0,830,GasA,1,SBrkr,879,2,4,Y,180,2006,WD ,1,80000
20,8923,Regular,1Fam,5,63,10,0,1008,GasA,1,SBrkr,1008,2,6,Y,240,2007,WD ,1,134500
50,8635,Regular,1Fam,5,68,15,0,672,GasA,1,SBrkr,1285,2,6,Y,240,2008,WD ,1,127000
120,4282,Irregular,TwnhsE,7,12,12,0,1391,GasA,1,SBrkr,1391,2,5,Y,530,2008,WD ,1,196000
60,10769,Irregular,1Fam,8,9,9,0,866,GasA,1,SBrkr,1768,3,7,Y,578,2009,WD ,1,212000
75,11888,Irregular,1Fam,6,100,22,0,844,GasA,0,Fuse,2134,5,10,Y,441,2009,WD ,1,214500
20,6762,Regular,1Fam,7,10,10,24,1187,GasA,1,SBrkr,1208,2,6,Y,632,2010,WD ,1,206000
20,12984,Regular,1Fam,5,39,39,459,1430,GasA,1,SBrkr,1647,3,7,Y,621,2006,WD ,1,217500
60,10400,Regular,1Fam,7,15,15,227,1257,GasA,1,SBrkr,2161,3,8,Y,570,2008,WD ,1,230500
60,13688,Irregular,1Fam,9,13,12,664,1572,GasA,1,SBrkr,2668,3,10,Y,726,2008,WD ,1,412500
160,1894,Regular,TwnhsE,4,46,46,0,546,GasA,1,SBrkr,1092,3,6,Y,286,2006,WD ,1,71000
60,10900,Irregular,1Fam,6,39,39,153,689,GasA,1,SBrkr,1392,3,6,Y,299,2010,WD ,1,161750
20,11075,Regular,1Fam,6,32,32,136,1190,GasA,1,SBrkr,1522,3,7,Y,552,2007,WD ,1,182000
80,7937,Irregular,1Fam,6,32,32,0,1003,GasA,1,SBrkr,1003,3,6,Y,588,2006,WD ,1,142500
120,3907,Irregular,TwnhsE,8,27,27,0,982,GasA,1,SBrkr,1034,1,4,Y,598,2010,WD ,1,185000
20,8125,Irregular,1Fam,4,45,45,0,858,GasA,1,SBrkr,858,3,5,Y,0,2006,WD ,1,88000
60,10236,Irregular,1Fam,8,22,21,501,1290,GasA,1,SBrkr,2494,4,9,Y,803,2006,WD ,1,321000
60,8499,Irregular,1Fam,6,10,9,0,616,GasA,1,SBrkr,1412,3,6,Y,432,2007,New,1,156932
